OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
1	15	19.45
1	329	19.45	0.0
4	298	19.45	0.0
194	200	19.45	5.147386208184632
199	194	19.45	2.1178463596122046
200	282	19.45	4.361004325531411
279	318	19.45	3.337253354834515
281	279	19.45	1.3349011416985848
282	289	19.45	9.744294926819354
284	281	19.45	5.7121730271741695
289	284	19.45	4.032121899645184
298	307	19.45	1.1662265101198102
304	199	19.45	3.9291755386720477
307	308	19.45	2.857582307360874
308	304	19.45	8.215548463916743
312	4	19.45	0.0
318	15	19.45	0.0
329	312	19.45	20.181204082756903

