OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
6	24	0.09
6	68	0.09	0.0
17	149	0.09	0.0
50	51	0.09	3.3338675459670433
51	138	0.09	4.667649413047213
52	53	0.09	3.667232924840842
53	54	0.09	0.6666681781745791
54	57	0.09	1.6669342730637033
57	50	0.09	2.0003207276122987
68	151	0.09	5.363483526480479
127	293	0.09	10.002751026990715
138	127	0.09	9.00189465359858
147	148	0.09	2.0000006403614816
148	152	0.09	11.666670735442084
149	158	0.09	11.666670735442084
151	17	0.09	0.0
152	52	0.09	4.6666678065194755
158	147	0.09	8.000002561445926
238	24	0.09	0.0
241	245	0.09	2.333974906206133
245	238	0.09	5.66822591538644
293	241	0.09	5.66822591538644

