OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
9	5	65.52
8	986	29.986203352685557	0.7569790621106374
9	1241	22.548191082953878	0.7615397095938965
9	1310	42.97180891704612	0.7527189474302733
10	1156	65.52	0.7564757687552377
644	5	65.52	0.7508783461107287
690	644	65.52	2.639881022731441
721	690	65.52	7.807326947043872
792	721	65.52	7.47026442201805
840	792	65.52	24.69370568099182
876	840	65.52	24.69370568099182
935	876	65.52	25.48689997169614
961	935	65.52	21.409691314884228
985	961	65.52	17.084382822154296
986	985	29.986203352685557	18.95194250351985
1053	985	35.53379664731444	7.6586399468717445
1091	1053	35.53379664731444	6.182575037285634
1109	1091	35.53379664731444	6.182575037285634
1133	8	29.986203352685557	0.7581889026548172
1143	1133	29.986203352685557	2.5461183740362547
1156	1109	30.333200969525087	4.468043934501706
1156	1143	29.986203352685557	1.481059429784965
1156	1607	5.200595677789352	1.7325359262820563
1241	1306	22.548191082953878	2.544746313710214
1306	1328	22.548191082953878	4.0471595147483175
1310	1328	42.97180891704612	6.6001848958092
1327	10	65.52	0.7885288279852463
1328	1327	65.52	23.170433495768904
1607	1109	5.200595677789352	2.7361329282643823

