OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
37	24	15.44
11	295	4.065084388727517	0.0
21	131	4.065084388727517	0.0
37	162	11.649585241482932	0.0
37	292	3.7904147585170747	0.0
88	138	11.37491561127248	2.046541281668904
131	24	15.44	0.0
138	131	11.37491561127248	4.434172435859078
162	163	11.649585241482932	20.810440812407332
163	164	11.37491561127248	1.334793349207116
163	236	4.065084388727517	3.6308151177121424
164	214	11.37491561127248	7.002007519630576
214	215	11.37491561127248	1.0125609123371302
215	216	11.37491561127248	2.776843782602159
216	222	11.37491561127248	10.413162883112737
221	88	11.37491561127248	7.087926386359912
222	221	11.37491561127248	3.3752027036034633
236	11	4.065084388727517	0.0
238	21	4.065084388727517	0.0
292	163	3.7904147585170747	20.70617647284131
295	238	4.065084388727517	35.3407531849843

