OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
14	23	0.6
4	486	0.6	0.7598711331400771
14	1026	0.6	0.751259429081927
414	23	0.6	0.7513966124203308
422	414	0.6	3.7964870071022574
486	487	0.6	4.250268054326005
487	488	0.6	4.249998030330165
488	422	0.6	3.7956276659466743
704	4	0.6	0.7613649712071628
761	704	0.6	7.7317410121097065
786	761	0.6	9.547999218346073
792	793	0.6	27.813059341286703
793	794	0.6	27.813059341286703
794	795	0.6	27.813059341286703
795	786	0.6	27.813059341286703
840	792	0.6	24.69363831187079
876	840	0.6	24.69363831187079
935	876	0.6	25.486905893871057
961	935	0.6	21.409696891971212
963	961	0.6	5.683743519205491
994	963	0.6	5.039297027354841
1026	994	0.6	4.28293557613705

