origin,destination,SO_time,UE_time,diff,flow,SO_routes_num,SO_routes_time,SO_routes_flow
1,10,25.917698461538464,25.93048738461539,0.012788923076925585,1300.0,2,"[25.82, 27.78]","[1235.2, 64.79999999999995]"
1,16,37.772613400000004,37.989999999999995,0.21738659999999044,500.0,2,"[37.54, 38.13]","[302.87, 197.13]"
1,22,44.62711949999999,44.670303000000004,0.04318350000001203,400.0,3,"[44.36, 44.64, 46.98]","[219.39, 156.56, 24.05]"
2,5,16.52904,16.591669000000003,0.06262900000000471,100.0,2,"[16.44, 16.599999999999998]","[44.35, 55.65]"
2,9,26.1230575,26.241669,0.11861150000000009,200.0,2,"[25.950000000000003, 26.259999999999998]","[88.35, 111.65]"
2,16,31.81641374999999,31.99,0.17358625000000671,400.0,2,"[31.629999999999995, 32.099999999999994]","[241.35, 158.65]"
2,17,41.4002875,41.49073949999999,0.09045199999999198,200.0,2,"[41.3, 41.55]","[119.77, 80.23]"
3,6,16.526558333333334,16.587078666666667,0.06052033333333284,300.0,2,"[16.4, 16.65]","[148.13, 151.87]"
3,7,36.727297,36.778286,0.05098900000000128,100.0,3,"[36.629999999999995, 36.71, 36.84]","[36.96, 26.99, 36.05]"
3,8,31.1803325,31.27828591429571,0.0979534142957128,200.0,3,"[30.99, 31.150000000000002, 31.4]","[74.6, 53.39, 72.01]"
3,16,41.8327505,42.00762438121907,0.17487388121906378,200.0,5,"[41.519999999999996, 41.69, 41.910000000000004, 42.14, 42.150000000000006]","[70.55, 35.42, 9.869999999999997, 34.14, 50.019999999999996]"
3,22,40.653976,40.660000000000004,0.006024000000003582,100.0,2,"[40.620000000000005, 40.7]","[57.53, 42.47]"
4,7,32.35248825000001,32.51,0.1575117499999905,400.0,2,"[32.010000000000005, 32.82]","[230.87, 169.13]"
4,8,26.731953285714283,27.01,0.27804671428571837,700.0,2,"[26.15, 27.54]","[406.93, 293.07]"
4,10,17.641330333333332,17.65014,0.008809666666667937,1200.0,2,"[17.57, 19.45]","[1154.47, 45.53]"
4,16,37.10319100000001,37.73902237499999,0.6358313749999809,800.0,4,"[35.97, 37.540000000000006, 38.370000000000005, 38.39000000000001]","[422.35, 5.17999999999995, 147.86, 224.61]"
4,18,34.52538,34.57,0.04462000000000188,100.0,2,"[34.44, 34.64]","[57.31, 42.69]"
4,20,38.712921333333334,38.83,0.11707866666666433,300.0,2,"[38.45, 39.07]","[172.78, 127.22]"
4,22,40.460277,40.46127874999999,0.001001749999993251,400.0,2,"[40.449999999999996, 42.17]","[397.61, 2.39]"
4,23,29.876057399999997,29.91139,0.03533260000000382,500.0,2,"[29.68, 32.87]","[469.27, 30.73]"
5,2,16.533475,16.6,0.06652500000000217,100.0,2,"[16.45, 16.6]","[44.35, 55.65]"
5,7,30.1027285,30.19,0.08727149999999995,200.0,2,"[29.92, 30.35]","[115.01, 84.99]"
5,8,24.485735200000004,24.69,0.20426479999999714,500.0,2,"[24.060000000000002, 25.07]","[289.24, 210.76]"
5,16,35.0112356,35.419001400000006,0.40776580000000706,500.0,4,"[34.28, 35.29, 35.81, 35.830000000000005]","[262.22, 2.0, 93.06, 142.72]"
5,20,36.465379999999996,36.51,0.04462000000000188,100.0,2,"[36.379999999999995, 36.58]","[57.31, 42.69]"
6,3,16.556325,16.61,0.05367499999999836,300.0,2,"[16.43, 16.68]","[148.41, 151.59]"
6,12,20.590963000000002,20.63,0.03903699999999688,200.0,2,"[20.5, 20.68]","[98.93, 101.07]"
6,13,23.610963,23.65,0.03903699999999688,200.0,2,"[23.52, 23.7]","[98.93, 101.07]"
6,16,25.05638977777778,25.420222444444445,0.3638326666666636,900.0,2,"[24.66, 25.689999999999998]","[553.64, 346.36]"
6,17,34.7026134,34.92013480000001,0.21752140000000963,500.0,2,"[34.47, 35.059999999999995]","[302.87, 197.13]"
7,3,36.93642264226422,36.981915,0.04549235773578175,99.99000000000001,3,"[36.84, 36.919999999999995, 37.05]","[37.6, 26.619999999999997, 35.77]"
7,4,32.555507,32.712362,0.1568550000000002,400.0,2,"[32.21, 33.03]","[231.46, 168.54]"
7,5,30.31808,30.392362000000002,0.07428200000000373,200.0,2,"[30.14, 30.560000000000002]","[115.2, 84.8]"
7,10,24.28212942105263,25.47034294736842,1.1882135263157885,1900.0,2,"[23.03, 28.46]","[1461.87, 438.13]"
7,11,37.667254799999995,37.880266400000004,0.21301160000000863,500.0,3,"[37.239999999999995, 39.15, 40.1]","[398.26, 81.42000000000002, 20.31999999999998]"
7,12,40.71416963099472,41.001915,0.2877453690052789,699.99,3,"[40.06999999999999, 40.61999999999999, 41.480000000000004]","[266.18, 186.93, 246.87999999999994]"
7,13,43.60392725,44.028242000000006,0.42431475000000773,400.0,4,"[42.949999999999996, 44.220000000000006, 44.32, 44.45000000000001]","[213.06, 51.15, 54.419999999999995, 81.37]"
8,3,31.349371,31.431915000000004,0.08254400000000217,200.0,3,"[31.16, 31.32, 31.57]","[74.88, 53.7, 71.42]"
8,4,26.89474,27.162361857142855,0.26762185714285636,700.0,2,"[26.310000000000002, 27.71]","[407.63, 292.37]"
8,5,24.6489304,24.842361800000003,0.19343140000000147,500.0,2,"[24.22, 25.240000000000002]","[289.74, 210.26]"
8,11,33.04671875,33.27123687499999,0.2245181249999959,800.0,2,"[32.69, 35.19]","[685.85, 114.15]"
8,12,35.19977333333333,35.45191486524776,0.25214153191442534,600.0,3,"[34.64, 35.120000000000005, 35.86]","[227.61, 160.07, 212.32]"
8,13,38.219773333333336,38.47191486524776,0.25214153191442534,600.0,3,"[37.660000000000004, 38.14000000000001, 38.88]","[227.61, 160.07, 212.32]"
8,16,9.931813454545455,10.73,0.7981865454545449,2200.0,2,"[9.14, 11.36]","[1415.32, 784.68]"
8,17,19.691509642857138,20.230121,0.5386113571428623,1400.0,2,"[19.119999999999997, 20.65]","[877.05, 522.95]"
9,2,26.1422825,26.27,0.12771749999999926,200.0,2,"[25.97, 26.28]","[88.85, 111.15]"
9,11,17.93551885714286,18.090088285714284,0.15456942857142408,1400.0,2,"[17.630000000000003, 19.6]","[1182.88, 217.12]"
9,14,31.777065333333333,31.778214166666665,0.0011488333333318224,600.0,2,"[31.73, 31.840000000000003]","[343.28, 256.72]"
9,16,25.50491171428571,25.76651214285714,0.2616004285714304,1400.0,3,"[24.93, 25.830000000000002, 26.02]","[574.76, 498.08, 327.15999999999997]"
9,23,40.8075102,40.858969800000004,0.05145960000000116,500.0,3,"[40.61, 40.9, 41.18]","[266.29, 123.07, 110.63999999999999]"
10,1,25.98192830769231,25.990118153846158,0.008189846153847213,1300.0,2,"[25.92, 28.009999999999998]","[1261.48, 38.51999999999998]"
10,4,17.712349999999997,17.710112000000002,-0.002237999999994855,1200.0,2,"[17.68, 19.68]","[1180.59, 19.41]"
10,7,24.13076352631579,25.300242526315785,1.1694789999999955,1900.0,2,"[22.88, 28.290000000000003]","[1460.73, 439.27]"
10,12,24.955119999999994,26.0,1.0448800000000062,2000.0,2,"[23.47, 26.97]","[1151.36, 848.64]"
10,13,28.026130263157892,29.02,0.9938697368421074,1900.0,2,"[26.599999999999998, 29.95]","[1091.15, 808.8499999999999]"
10,14,26.08358114285714,26.098197047619045,0.014615904761907217,2100.0,2,"[25.93, 26.29]","[1204.11, 895.89]"
10,16,18.57185831818182,20.0804565919468,1.508598273764978,4399.999999999999,4,"[16.18, 29.47, 32.449999999999996, 32.46]","[3659.48, 511.63, 171.53, 57.359999999999985]"
10,17,16.02733651964995,16.31023817948718,0.28290165983722915,3900.0099999999998,3,"[15.06, 26.729999999999997, 29.58]","[3576.83, 322.79, 0.39]"
10,20,27.47329368,27.505932959999996,0.032639279999994386,2500.0,4,"[27.21, 27.29, 30.78, 32.76]","[991.07, 1379.07, 87.27999999999997, 42.58]"
10,23,35.013177444444445,35.17894916666666,0.16577172222221748,1800.0,3,"[34.36, 35.31, 36.3]","[969.77, 439.31999999999994, 390.91]"
10,24,38.72035475,38.93387200000001,0.21351725000000954,800.0,4,"[38.19, 38.76, 39.33, 39.769999999999996]","[379.07, 198.44, 91.73000000000002, 130.76]"
11,7,37.3196804,37.50044220884418,0.18076180884417425,500.0,3,"[36.93000000000001, 38.83, 39.87]","[402.45, 88.42, 9.129999999999995]"
11,9,17.808223785714286,17.92008164285714,0.11185785714285501,1400.0,2,"[17.53, 19.62]","[1213.63, 186.37]"
11,12,13.262476785714284,13.590054857142857,0.3275780714285723,1400.0,2,"[12.58, 15.829999999999998]","[1106.01, 293.99]"
11,13,16.4682271,16.6100576,0.14183050000000108,1000.0,2,"[16.03, 18.7]","[835.87, 164.13]"
11,15,25.904289,25.92730428571429,0.023015285714290457,1400.0,2,"[25.59, 26.06]","[463.82, 936.18]"
11,16,32.19872085714285,32.28034407142857,0.08162321428572028,1400.0,2,"[31.759999999999998, 38.58]","[1309.94, 90.05999999999995]"
11,19,30.253897999999996,30.257303999999998,0.0034060000000017965,400.0,2,"[30.159999999999997, 30.299999999999997]","[131.72, 268.28]"
11,20,39.6845435,39.71319805330089,0.02865455330089617,600.0,3,"[39.53, 39.620000000000005, 39.88999999999999]","[159.45, 243.97000000000003, 196.57999999999998]"
11,21,37.864652,38.29131303282582,0.4266610328258196,400.0,2,"[37.22, 39.76]","[298.48, 101.52]"
11,22,34.932697,35.017396272727275,0.08469927272727773,1100.0,3,"[34.3, 34.63, 35.38]","[332.76, 176.87, 590.37]"
12,6,20.566207,20.607079,0.04087200000000024,200.0,2,"[20.48, 20.65]","[98.58, 101.42]"
12,7,40.50292989899856,40.79843485714286,0.2955049581442992,699.99,3,"[39.86, 40.41, 41.26]","[265.68, 185.87, 248.44]"
12,8,35.045515833333326,35.29828583333333,0.25277000000000527,600.0,3,"[34.489999999999995, 34.96, 35.699999999999996]","[227.09, 159.34, 213.56999999999996]"
12,10,24.879289250000003,25.94,1.0607107499999984,2000.0,2,"[23.380000000000003, 26.929999999999996]","[1155.33, 844.67]"
12,11,13.338955,13.740036,0.4010809999999996,1400.0,2,"[12.61, 15.760000000000002]","[1076.02, 323.98]"
12,14,27.373131,27.440884,0.06775299999999973,700.0,2,"[27.11, 29.200000000000003]","[611.87, 88.13]"
12,15,39.194131,39.66727896112801,0.4731479611280136,700.0,3,"[38.5, 38.730000000000004, 40.14]","[187.9, 251.03, 261.07]"
12,16,45.637902112887325,46.02666076198911,0.3887586491017885,699.99,6,"[44.81, 45.3, 45.77, 45.91, 46.129999999999995, 46.61]","[218.95, 89.92000000000002, 136.79, 37.41999999999999, 57.2, 159.71]"
12,19,43.788975333333326,43.99722157405246,0.20824624071913433,300.0,3,"[43.48, 43.58, 44.2]","[79.75, 106.27, 113.98]"
12,22,36.60157257142857,36.64034614285715,0.03877357142857818,700.0,2,"[36.400000000000006, 36.879999999999995]","[406.04, 293.96]"
13,6,23.586206999999998,23.627078999999995,0.04087199999999669,200.0,2,"[23.5, 23.669999999999998]","[98.58, 101.42]"
13,7,43.360414,43.8123015,0.451887499999998,400.0,4,"[42.7, 44.04, 44.129999999999995, 44.23]","[218.0, 46.76, 54.1, 81.14]"
13,8,38.065515833333336,38.318285833333334,0.25276999999999816,600.0,3,"[37.510000000000005, 37.98, 38.72]","[227.09, 159.34, 213.56999999999996]"
13,10,27.940723157894734,28.960000000000004,1.0192768421052705,1900.0,2,"[26.5, 29.9]","[1094.89, 805.1099999999999]"
13,11,16.5632608,16.760033600000003,0.19677280000000508,1000.0,2,"[16.07, 18.63]","[807.32, 192.67999999999995]"
13,14,29.879804000000004,30.440303333333336,0.5604993333333326,600.0,2,"[29.3, 31.58]","[447.42, 152.58]"
13,15,41.61975171428571,42.68002085744082,1.0602691431551108,700.0,6,"[40.36, 40.87, 41.39, 43.21, 43.309999999999995, 43.32]","[260.64, 130.98, 47.27, 42.87, 183.16, 35.08]"
13,16,44.813318555309245,44.920786679778,0.10746812446875253,599.99,3,"[44.25999999999999, 49.17999999999999, 49.2]","[532.65, 33.7, 33.63999999999999]"
13,19,46.544339333333326,47.009372,0.46503266666667287,300.0,6,"[45.980000000000004, 46.21, 46.230000000000004, 46.43, 47.23, 47.26]","[90.06, 55.31, 26.36, 16.409999999999982, 19.16, 92.7]"
13,22,33.54835538461538,33.62027938461539,0.07192400000000987,1300.0,2,"[33.19, 34.05]","[758.3, 541.7]"
14,9,31.762816666666666,31.765890499999998,0.003073833333331777,600.0,2,"[31.72, 31.82]","[343.1, 256.9]"
14,10,26.03649371428571,26.045890428571433,0.009396714285720975,2100.0,2,"[25.9, 26.22]","[1204.26, 895.74]"
14,12,27.40170171428571,27.43046557142857,0.02876385714285945,700.0,2,"[27.21, 29.42]","[639.28, 60.72]"
14,13,29.87070583333334,30.45986866666667,0.5891628333333294,600.0,2,"[29.290000000000003, 31.580000000000002]","[447.85, 152.15]"
14,16,32.943766000000004,33.450315428571436,0.5065494285714323,700.0,3,"[32.36, 33.910000000000004, 36.64]","[474.39, 204.01999999999998, 21.59]"
14,21,24.432795069876743,24.590491262281557,0.15769619240481347,399.99,3,"[24.119999999999997, 25.43, 25.91]","[329.6, 1.84, 68.55]"
14,22,21.232402250000003,21.323869666666667,0.09146741666666358,1200.0,2,"[20.759999999999998, 21.770000000000003]","[638.73, 561.27]"
15,11,26.195484285714286,26.2163715,0.020887214285714606,1400.0,2,"[25.85, 26.37]","[469.85, 930.15]"
15,12,39.33647957142857,39.80647928571429,0.46999971428571996,700.0,3,"[38.64, 38.89, 40.269999999999996]","[189.97, 249.14, 260.89]"
15,13,41.769424571428566,42.83276775382506,1.063343182396494,700.0,6,"[40.51, 41.010000000000005, 41.55, 43.34, 43.46, 43.470000000000006]","[259.18, 132.93, 47.0, 43.32, 35.059999999999995, 182.51]"
15,16,20.403841500000002,21.210164166666665,0.806322666666663,1200.0,2,"[19.64, 22.18]","[839.13, 360.87]"
15,20,13.782464,13.790315181818185,0.007851181818185893,1100.0,2,"[13.77, 16.81]","[1095.49, 4.51]"
15,23,21.401718999999996,21.4567448,0.05502580000000279,1000.0,2,"[21.15, 21.8]","[612.74, 387.26]"
15,24,25.130256,25.212799750000002,0.0825437500000028,400.0,3,"[24.91, 25.209999999999997, 25.529999999999998]","[198.08, 115.9, 86.01999999999998]"
16,1,37.98736,38.19934920000001,0.21198920000000498,500.0,2,"[37.75, 38.35]","[302.2, 197.8]"
16,2,32.0352405,32.199349250000004,0.16410875000000402,400.0,2,"[31.840000000000003, 32.33]","[240.62, 159.38]"
16,3,42.0439815,42.21177300000001,0.16779150000000698,200.0,5,"[41.72, 41.88999999999999, 42.129999999999995, 42.370000000000005, 42.379999999999995]","[71.24, 35.38000000000001, 10.069999999999993, 33.16, 50.15]"
16,4,37.295332316653955,37.94216290203628,0.6468305853823253,799.99,3,"[36.15, 37.74, 38.6]","[424.25, 5.009999999999991, 370.73]"
16,5,35.21889497789956,35.622163,0.4032680221004412,499.99,4,"[34.480000000000004, 35.489999999999995, 36.040000000000006, 36.05]","[263.34, 2.1300000000000523, 90.76, 143.76]"
16,6,25.24204088888889,25.599571666666666,0.3575307777777752,900.0,2,"[24.84, 25.88]","[552.08, 347.91999999999996]"
16,8,9.983570818181818,10.779349136363635,0.7957783181818172,2200.0,2,"[9.19, 11.399999999999999]","[1410.02, 789.98]"
16,9,25.666669785714284,25.959901071428575,0.2932312857142918,1400.0,3,"[25.02, 26.13, 26.15]","[590.33, 479.47, 330.19999999999993]"
16,10,18.69469515909091,20.240533773940395,1.5458386148494867,4400.0,3,"[16.28, 29.57, 32.629999999999995]","[3652.95, 519.48, 227.57]"
16,11,32.55782,32.65069243351738,0.09287243351737828,1400.0,2,"[32.09, 38.870000000000005]","[1303.4, 96.59999999999991]"
16,12,45.83085471428571,46.233674766782386,0.4028200524966792,700.0,6,"[44.959999999999994, 45.459999999999994, 46.06, 46.09, 46.379999999999995, 46.81]","[221.05, 95.42000000000002, 129.97, 36.389999999999986, 55.72999999999999, 161.43999999999997]"
16,13,45.01432090534842,45.130685678094636,0.11636477274621626,599.99,4,"[44.45, 49.38999999999999, 49.4, 49.410000000000004]","[531.55, 34.210000000000036, 19.13, 15.1]"
16,14,33.14150085714286,33.65014528778983,0.5086444306469744,700.0,3,"[32.54, 34.08, 36.77]","[472.6, 201.05999999999995, 26.34]"
16,15,20.459557333333336,21.27998325,0.8204259166666645,1200.0,2,"[19.69, 22.25]","[839.27, 360.73]"
16,19,16.058164,16.94010992307692,0.8819459230769198,1300.0,2,"[15.24, 17.98]","[911.82, 388.18]"
17,2,41.58070000000001,41.669349467473374,0.08864946747336688,200.0,2,"[41.480000000000004, 41.730000000000004]","[119.44, 80.56]"
17,6,34.85736,35.069481989639804,0.21212198963980455,500.0,2,"[34.620000000000005, 35.22]","[302.2, 197.8]"
17,8,19.711107428571427,20.24946935714286,0.5383619285714332,1400.0,2,"[19.14, 20.66]","[873.98, 526.02]"
17,10,16.03469353846154,16.31024051282051,0.2755469743589707,3900.0,3,"[15.08, 26.84, 29.700000000000003]","[3583.48, 316.16, 0.36]"
17,20,16.681371529411766,16.891213470588237,0.20984194117647093,1700.0,2,"[16.35, 17.91]","[1338.89, 361.11]"
17,21,25.05058533333333,25.06425116666667,0.013665833333337929,600.0,3,"[24.99, 25.12, 25.13]","[323.57, 234.9, 41.53]"
17,22,20.736647411764704,20.87021470588235,0.1335672941176469,1700.0,2,"[20.29, 25.27]","[1547.53, 152.47]"
17,23,33.1918335,33.237049,0.04521549999999763,600.0,2,"[33.04, 33.43]","[366.41, 233.58999999999997]"
17,24,36.922882666666666,36.988157666666666,0.06527499999999975,300.0,5,"[36.75, 36.83, 36.86, 36.99, 37.14]","[44.53, 1.25, 127.55, 77.78, 48.889999999999986]"
18,4,34.728725000000004,34.772362,0.04363699999999682,100.0,2,"[34.64, 34.85]","[57.75, 42.25]"
