Total Travel Time:	7234276.504290741
Cost function used:	BPRcostFunction
User equilibrium (UE) or system optimal (SO):	SO

init_node	term_node	flow	travelTime
1	2	7576.141077376224	6.00658904097798
1	3	11235.989403488464	4.031876841257427
2	1	7609.110030463376	6.006704485448866
2	6	6599.43658109373	7.353960768411644
3	1	11203.020450401316	4.031504349075321
3	4	17564.6605112067	4.6662804655302255
3	12	14489.319757080611	4.088149932254992
4	3	17483.341124737133	4.65402713194923
4	5	18918.937631610115	2.3843334963540803
4	11	6310.738139339917	8.458398810854051
5	4	19003.50671974116	2.39125171103899
5	6	7011.895842207962	6.4197801088355835
5	9	16958.571462579086	11.203236324180716
6	2	6632.405534180878	7.401353372114398
6	5	6954.348850921861	6.341315643863214
6	8	12573.102253831983	15.019895947377046
7	8	13266.822904346096	6.686503826284648
7	18	16581.053171231026	2.075587233104744
8	6	12548.524215633033	14.91838833336131
8	7	13235.850748443523	6.6521987758599055
8	9	7584.64997272799	17.631351816042056
8	16	7962.567100747715	9.650994002311062
9	5	17100.687541996234	11.41380202621926
9	8	7500.553511868205	17.29848228693363
9	10	21716.505663855714	5.6689536274088645
10	9	21874.52528241306	5.747487929291502
10	11	17492.41393439062	12.021990644983392
10	15	23391.49081872434	14.083424212931389
10	16	10714.008225994485	18.230876752482015
10	17	8332.907207367853	17.305580954181742
11	4	6244.849664739304	8.357326018519384
11	10	17449.52334578404	11.953373148634348
11	12	7377.380105208267	10.59134935168363
11	14	9475.823233612588	12.554274581391393
12	3	14537.670190463043	4.08933244977517
12	11	7338.867215270315	10.496222741866294
12	13	15630.404547214486	3.059687154428259
13	12	15740.24209065898	3.061382649579265
13	24	10567.004963176732	15.134202214693874
14	11	9505.557060343359	12.662149537397342
14	15	8927.058537492212	11.890698827581815
14	23	7696.283242660087	7.578692157820365
15	10	23447.628883808513	14.161302789440969
15	14	8977.476596958368	12.047691167109644
15	19	18392.374920550024	4.144329898609714
15	22	16341.982616299123	6.78002651660773
16	8	7991.113367505966	9.718049863084335
16	10	10757.712541289968	18.46450235357144
16	17	10567.2252823064	7.000209922393036
16	18	18783.597117346824	3.3734533104086237
17	10	8333.975034152132	17.31035175435047
17	16	10554.862106291834	6.976850877387328
17	19	8234.781955710074	4.547523397595288
18	7	16612.025327133593	2.076153582470353
18	16	18868.210875415127	3.3802280396503663
18	20	20851.65594149161	4.378087393679542
19	15	18421.684720083744	4.1516416979177215
19	17	8223.486606479784	4.533574751008991
19	20	8672.501572660773	9.41929831374318
20	18	20867.241855462446	4.37921909237029
20	19	8690.516022964206	9.464466495814577
20	21	6456.432077728212	8.385837627669174
20	22	7181.086858308466	8.004963232183428
21	20	6397.801659436053	8.300348448416743
21	22	8053.653002925386	3.6870036719165573
21	24	9739.978154733508	10.109826821618457
22	15	16319.228941315743	6.759018042624657
22	20	7173.3176408749305	7.991980042807867
22	21	8076.232267483702	3.706002151879769
22	23	9301.737952513651	11.186668868533813
23	14	7675.599009924696	7.540375155470681
23	22	9293.794324655037	11.162150811604345
23	24	7780.8409776121425	3.6530374762462507
24	13	10576.842506621218	15.175722494544809
24	21	9658.768471883035	9.875655593873818
24	23	7752.213117018138	3.628843487224536
