Total Travel Time:	885360.484318524
Cost function used:	BPRcostFunction
User equilibrium (UE) or system optimal (SO):	SO

init_node	term_node	flow	travelTime
1	854	0.003028092970602768	0.78000001907349
1	870	0.0	1.3800000190735
2	893	0.0	0.42000002861023
2	934	0.0	1.3200000762939
2	938	14.0	0.42000002861023
3	909	1365.1894964954324	0.6
3	911	0.0	2.0400001525879
3	923	301.7286278941853	1.3200000762939
3	929	0.0818756103822238	1.5000000953674
4	902	0.0	1.6800001144409
4	917	420.9708814675649	0.54000000953674
4	919	0.0	0.9
4	920	189.02911853243634	0.6
4	932	0.0	1.0800000190735
5	1009	558.0087908268456	0.6
5	1010	0.0	2.2800001144409
5	1029	111.99120917315442	0.84000005722046
6	992	35.48350057141909	0.42000002861023
6	1008	0.0	1.6200000762939
6	1018	114.51649942858096	0.66000003814697
7	970	165.47500785366785	0.96000003814697
7	971	210.8282239531395	0.78000001907349
7	972	36.96610289167979	0.72000002861023
7	973	193.95583645508742	0.9
7	974	114.77482884642609	1.0800000190735
8	996	217.9462622878692	0.54000000953674
8	1012	146.053737712131	0.78000001907349
9	840	122.00000000000009	0.36000001430511
10	535	495.7079375624213	1.0400000254313
10	839	486.5655776788567	1.5200000762939
11	166	553.0694346728544	1.5600001017253
11	200	475.9305653271467	1.5600001017253
12	167	382.7460812138629	1.8800000508626
12	199	104.25391878613749	1.2
13	170	393.00000000000034	0.84000002543132
14	169	51.28307275568345	2.2800000508626
14	191	154.34848842485115	2.2800000508626
14	197	544.8088170834696	1.1200000762939
15	171	419.4032175909385	0.68000005086263
15	189	227.22424513611435	0.24000000953674
16	195	742.6540165692161	1.8800000508626
16	224	471.34598343078284	1.3200000762939
17	173	844.1327314281311	2.4400001525879
17	187	384.8672685718697	2.4400001525879
18	174	1549.287925966086	1.6800000508626
18	186	216.7120740339133	2.4400001525879
19	190	198.79369517169445	1.8800000508626
19	220	347.206304828306	1.2800000508626
20	177	179.99519520976926	2.1600001017253
20	183	9.0048047902304	2.5200002034505
21	182	299.99472931450936	0.76000003814697
21	213	132.00527068549084	3.7600001017253
22	262	127.00000000000009	0.68000005086263
23	278	144.00000000000014	0.56000003814697
24	266	251.98675386147883	1.1200000762939
24	277	125.01324613852142	1.1200000762939
25	212	811.9758973317363	0.8
25	354	157.02410266826462	2.6400001525879
26	260	78.99999999999994	0.52000001271566
27	285	68.0000000000001	1.1200000762939
28	225	114.00197581458558	1.4800000508626
28	238	51.007930003011694	1.8800000508626
29	230	808.1609344817128	0.52000001271566
30	240	0.002356147973482966	1.0400000254313
30	245	38.99764385202653	3.9200002034505
31	237	156.83891993786833	3.8000002543132
31	239	1451.1610800621313	1.6400000254313
32	243	76.00000000000001	0.52000001271566
33	273	322.045146103312	1.1200000762939
33	274	163.95918540331925	1.1200000762939
33	294	0.0	0.96000003814697
33	295	70.99566849336917	1.2
34	272	328.99999999999966	0.84000002543132
35	293	206.99999999999991	0.56000003814697
36	300	562.0000000000007	0.6
37	305	80.0	0.84000002543132
38	289	678.522025256523	2.5600001017253
38	336	243.3723554869554	2.9600001017253
38	340	474.723961182162	2.5600001017253
38	341	557.3816580743613	2.9600001017253
39	327	459.99999999999915	0.56000003814697
40	329	446.00000000000057	0.6
41	311	359.00000000000074	0.48000001907349
42	312	315.12260316477654	1.5200000762939
42	313	396.87739683522335	1.3200000762939
43	332	617.9999999999987	0.92000001271566
44	319	1064.9999999999998	1.7600001017253
45	339	752.9999999999994	1.6800000508626
46	321	240.13899640460437	0.76000003814697
46	334	522.9713029698638	0.76000003814697
47	360	392.76115607403045	0.4
47	361	153.17768798010405	0.4
47	362	793.0619410070051	1.2
48	376	294.0000000000004	0.72000001271566
49	447	291.99999999999983	0.44000002543132
50	378	570.0000000000002	1.5200000762939
51	377	259.0107309004544	1.4800000508626
51	382	242.99523131547963	1.0000000635783
52	383	331.19161813379236	1.0800000508626
52	443	178.99046619756118	0.92000001271566
52	444	244.8195894554423	1.4
52	446	63.09466374490598	1.3600001017253
53	405	138.00000000000003	0.84000002543132
54	394	174.68442894115148	1.3600001017253
54	400	83.99189235416428	0.84000002543132
54	404	226.3236787046848	0.96000003814697
55	395	207.0809726902382	1.3200000762939
55	434	0.0	3.8000002543132
55	1035	182.24513761133184	1.1600001017253
56	393	117.41622626771614	1.6800000508626
56	435	23.00141829489762	3.4000002543132
57	406	278.00000000000006	0.88000005086263
58	407	385.5943888093229	0.76000003814697
58	432	0.0	5.2800003051758
58	1035	197.98331345930708	1.8800000508626
59	412	214.01768375101932	0.76000003814697
59	413	160.98231624898162	0.92000001271566
60	481	10.0	0.76000003814697
61	477	8.0	1.1200000762939
62	420	210.65023114499292	2.2800000508626
62	421	1355.3497688550096	2.2800000508626
63	411	198.00310753229513	0.44000002543132
63	418	0.0	2.2800000508626
63	429	127.99689246770492	2.2800000508626
64	418	50.99514559232615	0.76000003814697
64	419	16.004854407673903	0.76000003814697
65	426	389.9999999999999	1.0000000635783
66	453	240.5110383293995	0.92000001271566
66	454	332.1181684263436	0.76000003814697
66	1034	6.01586840461431	1.4400000254313
67	441	884.0000000000009	1.0000000635783
68	465	446.00000000000057	0.48000001907349
69	456	612.0000000000001	0.84000002543132
70	468	278.0899810001681	0.6
70	473	397.91405645712643	0.84000002543132
71	467	282.0109272753107	1.0000000635783
71	472	40.98907272468994	1.9600001017253
72	462	1248.3307009068508	0.44000002543132
73	457	585.3595253004628	1.2
73	464	74.97888371721805	1.8800000508626
74	483	243.98412934300072	1.0800000508626
74	500	100.01118004221479	1.8000001271566
74	501	9.004690614784835	1.6400000254313
75	503	34.00000000000005	1.5200000762939
76	485	501.9148377207388	2.7200002034505
76	498	444.08516227926236	1.7200000762939
77	493	460.04312613664376	1.4400000254313
77	507	60.95687386335512	1.3600001017253
78	504	28.99999999999998	1.5200000762939
79	492	757.9999999999992	1.8800000508626
80	620	178.56178070802872	0.44000002543132
80	621	194.06237757713163	0.44000002543132
80	652	221.0479768948109	0.64000002543132
81	628	414.9775819250742	1.3600001017253
81	629	179.00765394432278	1.3600001017253
81	657	653.9603073719854	1.4
82	653	374.48140499503836	0.48000001907349
82	658	161.51859500496178	0.92000001271566
83	703	263.00000000000017	0.44000002543132
84	700	396.46360437026345	0.88000005086263
84	701	143.06717689067733	0.88000005086263
84	720	74.01927836478465	1.5200000762939
84	722	130.9986361069152	1.5200000762939
85	721	0.0	0.4
85	732	0.0	0.68000005086263
86	770	520.0	0.68000005086263
87	771	330.0000000000001	0.96000003814697
88	777	541.8833575573792	1.0400000254313
88	778	255.1166424426219	1.3600001017253
89	797	247.00000000000045	0.76000003814697
90	786	772.3557694987242	1.7600001017253
90	788	191.37288838174493	1.4400000254313
90	789	30.344893061027356	1.4400000254313
90	793	0.0	1.7600001017253
91	798	410.8693310836829	1.8800000508626
91	799	563.1306689163188	1.7200000762939
92	812	1027.5231635432503	1.3200000762939
92	814	1264.4768364567483	2.5600001017253
93	804	0.0	4.5200002034505
93	817	0.0	3.0
94	813	1729.0000000000032	2.4400001525879
95	818	89.7852809933762	3.4000002543132
95	819	700.2147190066247	2.0400000254313
96	558	91.0	0.36000000635783
97	648	522.0271871615972	1.2
97	659	0.04258639459358311	1.0400000254313
97	694	1092.4897909106778	1.3200000762939
97	695	190.81260525169935	1.3200000762939
98	601	323.24818569118617	0.92000001271566
98	647	322.3564900084895	0.68000005086263
98	650	394.3953243003242	1.4
99	600	127.99662089354688	0.48000001907349
99	644	37.00337910645316	0.88000005086263
100	694	241.20647797113034	1.6
100	695	0.07834788739517384	1.6
100	718	94.57200101448456	1.7600001017253
100	728	265.4997411390292	1.6
101	688	409.201312126451	0.96000003814697
101	689	657.9765539832616	0.96000003814697
102	677	143.00019733371155	2.4800000508626
102	687	72.05829781804754	0.72000001271566
103	751	2.0	0.92000001271566
103	752	0.0	0.68000005086263
104	708	0.08466469005385246	1.9600001017253
104	836	373.9153353099459	1.0800000508626
105	755	0.0	1.1200000762939
106	705	323.01017802853704	1.1200000762939
106	742	264.0045962934914	1.1200000762939
107	546	52.01213664696874	1.0800000508626
107	548	324.987863353031	0.96000003814697
108	532	41.53012438265284	0.68000005086263
108	533	92.4698756173472	0.84000002543132
109	637	90.00046443356128	1.1200000762939
109	639	353.99953556643936	1.0400000254313
110	631	315.55816531656257	1.2400000254313
110	633	40.98634573295225	1.0400000254313
110	634	289.44060901068866	1.4
110	670	26.054281103989748	1.6800000508626
111	540	13.999431836798568	0.96000003814697
111	541	331.66058224902844	1.0400000254313
111	543	3.2281945310770808	1.5200000762939
111	578	135.15219505064178	0.72000001271566
111	579	99.0035190994864	0.72000001271566
112	524	444.8938597578068	0.72000001271566
112	541	203.10614024219268	1.4
113	684	55.08993082485498	0.96000003814697
113	706	156.9100691751451	0.96000003814697
114	670	414.02140945310623	0.52000001271566
114	682	0.0	1.8800000508626
114	686	135.97964593522008	1.8800000508626
115	633	460.6565388338941	1.8400000254313
115	667	574.3434611661067	1.6400000254313
116	570	175.62868968367798	0.52000001271566
116	571	508.3713103163224	0.52000001271566
117	522	646.8249710292744	0.8
117	538	162.17502897072424	1.1600001017253
118	567	62.99704614483513	0.92000001271566
118	665	21.00295385516491	1.8800000508626
119	520	222.00000000000003	0.92000001271566
120	667	540.6392928577303	1.1200000762939
120	683	973.4706842112225	1.1200000762939
121	519	56.99999999999985	0.76000003814697
122	516	80.99999999999997	0.76000003814697
123	662	24.000000000000004	0.76000003814697
124	511	322.0000000000008	1.1200000762939
125	803	0.0	1.0800000508626
126	740	0.0	1.1200000762939
127	338	0.0	5.2800003051758
128	824	0.0	2.8400001525879
128	831	0.0	2.8400001525879
129	825	0.0	3.4000002543132
129	830	0.0	3.4000002543132
130	826	0.0	3.8000002543132
130	829	0.0	3.8000002543132
131	779	0.0	1.1200000762939
132	1032	6.000000000000001	2.0000001271566
133	1033	6.000000000000001	2.0000001271566
134	241	22.000000000000004	2.0000001271566
135	353	5.0	2.0000001271566
136	335	4.001103274471348	2.0000001271566
136	348	4.998896725528664	2.0000001271566
137	324	4.0	2.0000001271566
138	1030	17.000000000000025	2.0000001271566
139	469	14.0	2.0000001271566
140	488	0.0	2.0000001271566
141	827	0.0	2.0000001271566
141	828	46.000000000000014	2.0000001271566
142	801	1.0	2.0000001271566
143	800	3.0000000000000004	2.0000001271566
144	737	36.99999999999997	2.0000001271566
145	660	3.0000000000000004	2.0000001271566
146	1031	21.000000000000007	2.0000001271566
147	872	0.02224458941155818	1.560000038147
147	1048	37.97775541058848	0.78000001907349
160	162	874.9155895016297	0.39112207279474287
160	203	368.33904587152483	0.74147208419838
161	204	0.5875755547206193	1.5652173913359424
161	536	2411.0593635778655	0.4222806994881339
162	161	2411.252736070909	0.43078467468038295
162	163	363.0003980463555	0.010000000397364
162	164	387.81752707180823	0.010000000397364
163	162	0.0	0.010000000397364
163	164	389.48111207322216	0.010000000397364
163	527	911.5827111345807	2.0469921064142906
164	162	2287.1550716874335	0.010000000397364
164	163	548.5823130882234	0.010000000397364
164	165	777.2986391450306	0.24331850646854108
165	164	2835.7373847756658	0.4493111170316091
165	166	715.2051741563655	0.24244883323513375
165	201	284.77257639048895	1.519962273032908
166	11	444.9748056634821	1.5600001017253
166	165	2777.688959651502	0.4290409686586251
166	167	475.21224792684336	0.44486243403449777
167	12	286.9251127453266	1.8800000508626
167	166	2429.601404412613	0.623785076868744
167	168	345.2193800294216	0.4815747822345321
168	167	2203.7875680466486	0.6014371125311221
168	169	345.2109431583445	1.0557600725434053
168	198	0.8821631436085277	1.6434783935547486
169	14	195.4897973052007	2.2800000508626
169	168	2102.1359322644157	1.2637851221696363
169	170	297.1420008443353	0.27780342214961123
170	13	80.0	0.84000002543132
170	169	2198.27371449993	0.3461312348432209
170	171	325.8067710800995	0.7223273865639867
171	15	199.4586712792286	0.68000005086263
171	170	1913.93848473569	0.811837460828566
171	172	318.3899770436608	0.3704184768733237
172	171	1686.5771443875456	0.39496598792955373
172	173	318.3899770436608	0.6297114577857983
172	189	0.0005276941632959909	1.6695652837339
173	17	99.00491304035876	2.4400001525879
173	172	1686.5776720817084	0.6714422943710326
173	174	550.4402345665902	0.35253606008884897
174	18	164.66219086056276	1.6800000508626
174	173	1173.5001112168627	0.3807166063958718
174	175	935.6009589959034	0.6274700523202891
175	174	174.03510054065129	0.6111151548686324
175	176	935.6009589959034	0.010000000397364
176	175	174.03510054065129	0.010000000397364
176	177	935.6009589959034	1.559167942856224
177	20	24.99974730561408	2.1600001017253
177	176	174.03510054065129	1.5185285024223272
