OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
1	2	1365.9
1	117	1365.9000000000003	1.1529198689124764
62	2	1365.9000000000003	1.943886676653488
63	62	1365.9000000000003	3.1740234017048032
113	195	1365.9000000000003	0.33447301928763123
114	113	1365.9000000000003	0.32912014188724115
115	114	1365.9000000000003	0.23840250692785986
116	115	1365.9000000000003	0.28061775115083704
117	116	1365.9000000000003	1.2429520937433507
190	63	1365.9000000000003	0.3774766016183353
191	190	1365.9000000000003	0.8768096047037881
192	191	1365.9000000000003	1.012692875033919
193	192	1365.9000000000003	0.2967328692383788
194	193	1365.9000000000003	0.45591888608809256
195	194	1365.9000000000003	0.8609935834744866

1	3	407.4
1	117	407.39999999999986	1.1529198689124764
24	266	404.91926000175613	0.15003649771232996
25	268	404.7640938718781	0.15058030591061292
26	273	0.10791950111792978	0.14939814145910615
59	146	2.4807399982435836	0.33337722359119254
75	3	407.39999999999986	1.1163455956739794
76	75	407.39999999999986	1.1536594344696764
77	76	404.91926000175613	0.4698166141724231
78	77	404.91926000175613	0.2753653795973566
103	59	2.4807399982435836	0.33333333300000045
104	103	2.4807399982435836	0.7811932868323344
105	104	2.4807399982435836	0.27505259838209156
106	105	2.4807399982435836	0.39611765593787107
107	106	2.4807399982435836	0.2750526271038243
107	284	0.15516612987802397	0.5
108	107	2.6359061281216087	0.627204934586684
109	108	2.6359061281216087	0.2738104507941698
110	109	2.6359061281216087	1.2485359696662
111	110	2.6359061281216087	0.2738108456650297
111	291	84.87732326919662	0.537584031013426
112	111	87.51322939731824	0.7137131574252539
113	112	87.51322939731824	0.34968016609816394
113	195	319.7788511015635	0.33447301928763123
114	113	407.2920804988819	0.32912014188724115
115	114	407.2920804988819	0.23840250692785986
116	115	407.2920804988819	0.28061775115083704
116	294	0.10791950111792978	0.6951025209833526
117	116	407.39999999999986	1.2429520937433507
142	76	2.4807399982435836	0.3352575134499398
143	142	2.4807399982435836	1.1002801485519544
144	143	2.4807399982435836	0.3192018045573424
145	144	2.4807399982435836	1.1386714045327033
146	145	2.4807399982435836	0.12272457119312677
193	271	319.7788511015635	0.5077880643794377
194	193	319.7788511015635	0.45591888608809256
195	194	319.7788511015635	0.8609935834744866
256	78	404.91926000175613	0.6025441806079953
266	256	404.91926000175613	1.9733150809341546
267	24	404.91926000175613	0.15018872395324387
268	267	404.7640938718781	1.1001811173829363
269	25	404.7640938718781	0.1502248397515971
270	269	319.88677060268145	1.038275582991483
271	270	319.88677060268145	0.6021211804534439
272	271	0.10791950111792978	0.512670422452891
273	272	0.10791950111792978	0.29056278628070836
274	26	0.10791950111792978	0.1491359814859569
281	267	0.15516612987802397	1.6404108075567305
282	281	0.15516612987802397	0.5800159225783144
283	282	0.15516612987802397	0.3599053736672103
284	283	0.15516612987802397	0.5000790453059852
290	269	84.87732326919662	2.5000279772139433
291	290	84.87732326919662	0.5000058427873162
293	274	0.10791950111792978	1.4386244556950403
294	293	0.10791950111792978	0.5452060074030933

1	4	861.4
1	117	861.3999999999997	1.1529198689124764
103	237	861.3999999999997	0.3333513245205589
104	103	861.3999999999997	0.7811932868323344
105	104	861.3999999999997	0.27505259838209156
106	105	861.3999999999997	0.39611765593787107
107	106	861.3999999999997	0.2750526271038243
108	107	861.3999999999997	0.627204934586684
109	108	861.3999999999997	0.2738104507941698
110	109	861.3999999999997	1.2485359696662
111	110	861.3999999999997	0.2738108456650297
112	111	861.3999999999997	0.7137131574252539
113	112	861.3999999999997	0.34968016609816394
114	113	861.3999999999997	0.32912014188724115
115	114	861.3999999999997	0.23840250692785986
116	115	861.3999999999997	0.28061775115083704
117	116	861.3999999999997	1.2429520937433507
234	4	861.3999999999997	1.362851982127288
235	234	861.3999999999997	1.362851982127288
236	235	861.3999999999997	0.13463766017368053
237	236	861.3999999999997	0.2537970608385174

1	5	354.4
1	117	354.39999999999986	1.1529198689124764
29	337	0.13498005996262089	0.15082908945491633
31	329	0.13498005996262089	0.14928303993657896
32	332	0.13498005996262089	0.14912241453055547
34	385	0.13498005996262089	0.1492328070522689
37	401	0.13498005996262089	0.1506710610803307
61	136	354.265019940037	0.33355249148884536
103	61	354.265019940037	0.33355249148884536
104	103	354.265019940037	0.7811932868323344
105	104	354.265019940037	0.27505259838209156
106	105	354.265019940037	0.39611765593787107
107	106	354.265019940037	0.2750526271038243
108	107	354.265019940037	0.627204934586684
