Total Travel Time:	1046222.532063332
Cost function used:	BPRcostFunction
User equilibrium (UE) or system optimal (SO):	UE

init_node	term_node	flow	travelTime
1	183	861.3799999999968	0.0
1	294	0.0	0.0
1	296	0.0	0.0
1	297	0.0	0.0
2	187	1054.976491739597	0.0
2	242	908.5973390212516	0.0
2	243	896.4269824176093	0.0
2	245	163.3987151637303	0.0
3	200	0.0	0.0
3	235	958.6199999999975	0.0
3	318	0.0	0.0
3	320	0.0	0.0
4	67	520.4880934963023	0.0
4	153	756.6236094249126	0.0
4	156	205.5237961941902	0.0
4	304	0.0	0.0
5	169	0.0	0.0
5	170	531.0427676464252	0.0
5	181	818.9391810748798	0.0
5	184	245.82348897343164	0.0
6	173	201.1946852733283	0.0
6	177	108.82104082946891	0.0
6	331	99.985467185808	0.0
6	333	0.0	0.0
7	278	0.0	0.0
7	280	0.0	0.0
7	281	37.71704193187129	0.0
7	340	380.38406812635213	0.0
8	145	897.3700730756289	0.0
8	325	0.0	0.0
8	327	163.2162069016705	0.0
8	328	0.0	0.0
9	237	0.0	0.0
9	288	0.0	0.0
9	289	505.67000000000104	0.0
9	290	0.0	0.0
10	295	884.9300000000001	0.0
10	298	491.4599999999988	0.0
10	299	0.0	0.0
10	301	0.0	0.0
11	236	0.0	0.0
11	295	1990.8279155260466	0.0
11	300	0.0	0.0
11	310	0.0	0.0
12	71	586.7490321247883	0.0
12	93	0.0	0.0
12	96	0.0	0.0
12	135	571.1540639827838	0.0
13	73	941.7700000000035	0.0
13	75	0.0	0.0
13	77	377.1503825741485	0.0
13	78	0.0	0.0
14	122	838.8556720874642	0.0
14	123	0.0	0.0
14	186	0.0	0.0
14	187	2263.680722833172	0.0
15	122	2003.128105021572	0.0
15	123	0.0	0.0
15	124	0.0	0.0
15	125	0.0	0.0
16	100	203.9236596720563	0.0
16	102	806.6395576501458	0.0
16	104	0.0	0.0
16	106	1289.6642924727744	0.0
17	219	0.0	0.0
17	220	0.0	0.0
17	224	0.00860625499618685	0.0
17	225	583.2502680486089	0.0
18	49	0.0	0.0
18	50	761.2760793498554	0.0
18	57	0.0	0.0
18	230	325.09417863668165	0.0
19	143	0.0	0.0
19	144	243.6124640818075	0.0
19	146	0.0	0.0
19	350	615.9856883979335	0.0
20	52	0.0	0.0
20	53	271.23181212048775	0.0
20	144	672.4508562846354	0.0
20	152	0.0	0.0
21	131	1204.1421868253224	0.0
21	136	307.5394361697422	0.0
21	238	324.7620172849336	0.0
21	284	0.0	0.0
22	130	0.0	0.0
22	132	0.0	0.0
