Total Travel Time:	1297842.220871325
Cost function used:	BPRcostFunction
User equilibrium (UE) or system optimal (SO):	UE

init_node	term_node	flow	travelTime
1	290	1100.3737687708117	1.0833333333333
1	307	1145.7352312291882	1.0833333333333
1	316	0.0	1.0833333333333
2	302	0.0	1.6666666666667
2	304	0.0	1.6666666666667
3	301	0.0	1.0833333333333
3	306	5.038	1.0833333333333
4	301	0.0	1.0833333333333
4	306	0.0	1.0833333333333
5	298	543.9885447674892	0.5
5	299	27.36497976777055	0.5
5	310	3502.539170401362	1.0833333333333
6	424	1785.92912516907	0.83333333333333
6	425	751.7708748309298	0.83333333333333
6	456	150.20999999999998	0.83333333333333
7	274	781.7234711974316	0.66666666666667
7	281	849.947528802568	0.66666666666667
7	283	0.0	0.66666666666667
8	272	786.4793387499565	0.66666666666667
8	456	16.62	0.66666666666667
8	474	485.70035972131603	0.66666666666667
8	480	1656.2763226989537	0.66666666666667
9	277	615.6199999999997	0.5
10	205	0.005885762700116267	0.41666666666667
10	206	37.42699999999999	0.41666666666667
10	214	225.38711423729976	0.41666666666667
11	206	498.64390614152114	0.66666666666667
11	207	112.10809385847881	0.66666666666667
12	210	389.59099999999995	0.83333333333333
12	217	0.0	0.83333333333333
12	222	234.2519999999999	0.83333333333333
13	208	949.0313964513385	0.66666666666667
13	211	103.99886384340684	0.66666666666667
13	224	192.83020306935438	0.66666666666667
14	244	694.8849999999998	0.58333333333333
15	228	131.907	0.83333333333333
15	533	1526.2710385627724	0.83333333333333
15	538	616.3889614372273	0.83333333333333
16	601	494.888	1.0
16	602	151.712	1.0
17	597	28.051551657724076	0.66666666666667
17	608	106.2124483422759	0.66666666666667
17	621	10.751999999999999	0.66666666666667
18	914	110.38000000000002	0.91666666666667
18	937	177.2170669128865	0.91666666666667
18	938	489.2588343839997	0.91666666666667
18	946	555.9118032157498	0.91666666666667
19	617	1134.348038232124	0.83333333333333
19	919	29.984	0.83333333333333
19	931	401.7840658434211	0.83333333333333
20	916	616.9269999999999	0.75
21	915	601.5096645754882	0.5
21	943	554.6803354245118	0.5
22	831	492.58899999999994	1.1666666666667
23	823	2140.1108174694	1.0833333333333
23	835	369.2666295294423	1.0833333333333
23	836	1691.0908813985852	1.0833333333333
23	839	738.3255303796565	1.0833333333333
24	827	447.948	1.1666666666667
24	838	1347.8219301697773	1.1666666666667
24	855	2273.5820698302227	1.1666666666667
25	821	2024.4029999999993	1.25
25	841	585.6779890648681	1.25
25	849	545.080010935132	1.25
26	322	2629.1225415365793	0.66666666666667
26	844	0.0	0.66666666666667
26	851	601.9744584634215	0.66666666666667
27	317	3128.548942507842	0.66666666666667
27	333	438.15218065099833	0.66666666666667
27	824	3411.8382955839447	0.66666666666667
27	832	0.0	0.66666666666667
28	328	239.414	0.66666666666667
28	339	2594.2368459453255	0.66666666666667
28	825	1012.6471540546767	0.66666666666667
29	325	1286.5394305795523	0.75
29	331	955.6725694204466	0.75
30	286	375.5357184095743	0.66666666666667
30	340	737.9972815904254	0.66666666666667
31	366	1225.222670094618	0.61666666666667
31	405	2305.9561696233677	0.61666666666667
31	448	179.6435470639102	0.61666666666667
31	779	977.9549736549005	0.61666666666667
32	287	747.1814552583154	0.66666666666667
32	347	1262.6280108980318	0.66666666666667
32	355	76.35347416345778	0.66666666666667
32	356	1037.0380596801954	0.66666666666667
33	255	3074.5958692892104	1.0833333333333
33	858	2408.2169070643295	1.0833333333333
33	961	3475.34232466936	1.0833333333333
33	963	1584.8029336564955	1.0833333333333
34	870	826.5477017632268	0.91666666666667
34	962	1672.8217905631013	0.91666666666667
34	964	1129.5982813297949	0.91666666666667
34	967	1265.1322263438772	0.91666666666667
35	758	3766.0119646933936	0.75
35	760	1432.099208432452	0.75
35	869	1088.491483755251	0.75
35	966	700.7605444203502	0.75
36	763	860.5835330740211	0.61666666666667
36	764	146.66516267908563	0.61666666666667
36	767	289.0064421135716	0.61666666666667
36	788	1084.4961298170888	0.61666666666667
36	796	0.0	0.61666666666667
37	349	297.3657121200392	0.7
37	393	211.38585011990205	0.7
37	458	178.1247964645083	0.7
37	459	562.7272035354919	0.7
37	803	953.5699999999999	0.7
38	255	3810.329333532443	0.78333333333333
38	262	3638.7493789467826	0.78333333333333
38	267	1744.5302138258849	0.78333333333333
39	254	118.5533691645789	0.83333333333333
39	873	864.7816620467505	0.83333333333333
39	880	2876.938298099038	0.83333333333333
39	881	579.0686509644219	0.83333333333333
40	633	4300.125841348166	1.0833333333333
40	883	1524.7221586518342	1.0833333333333
41	761	3370.710820767549	0.91666666666667
41	866	894.1028938801687	0.91666666666667
41	875	333.880386682833	0.91666666666667
41	885	639.9898187840708	0.91666666666667
42	666	0.0	0.66666666666667
42	676	1490.9535298980447	0.66666666666667
42	679	224.22725416431777	0.66666666666667
42	687	598.6039598922368	0.66666666666667
43	668	533.747563740978	0.58333333333333
43	688	207.34000000000003	0.58333333333333
43	689	0.0	0.58333333333333
43	696	1077.207035714023	0.58333333333333
43	722	1100.349400544999	0.58333333333333
44	450	101.83776931489356	0.66666666666667
44	455	152.07466568031492	0.66666666666667
